id_produto,loja,data,quantidade_estoque
36,Loja 6,2024-10-21,113
6,Loja 2,2024-10-09,452
26,Loja 2,2024-11-26,526
49,Loja 4,2024-11-07,396
6,Loja 2,2024-10-23,365
11,Loja 5,2024-11-05,187
50,Loja 4,2024-09-13,518
59,Loja 5,2024-09-14,312
1,Loja 2,2024-10-28,339
43,Loja 6,2024-12-15,26
47,Loja 4,2024-09-20,244
49,Loja 3,2024-11-27,401
34,Loja 6,2024-10-21,505
13,Loja 3,2024-12-26,105
14,Loja 4,2024-09-16,184
36,Loja 5,2024-09-08,114
33,Loja 2,2024-11-26,251
60,Loja 2,2024-09-23,101
39,Loja 5,2024-09-11,239
48,Loja 1,2024-09-05,336
59,Loja 1,2024-12-18,44
11,Loja 2,2024-10-10,293
57,Loja 4,2024-11-20,303
43,Loja 5,2024-10-29,181
10,Loja 4,2024-12-08,648
33,Loja 1,2024-12-11,221
9,Loja 1,2024-12-25,89
47,Loja 2,2024-10-27,727
39,Loja 4,2024-11-21,189
17,Loja 5,2024-09-06,411
51,Loja 3,2024-12-15,943
25,Loja 4,2024-12-03,57
54,Loja 3,2024-09-12,331
24,Loja 2,2024-11-02,186
34,Loja 2,2024-12-23,175
35,Loja 5,2024-11-19,105
23,Loja 5,2024-12-20,523
47,Loja 6,2024-10-10,252
8,Loja 6,2024-09-10,338
58,Loja 6,2024-09-12,391
36,Loja 5,2024-10-19,88
16,Loja 6,2024-10-16,238
28,Loja 3,2024-10-19,287
46,Loja 2,2024-09-29,171
37,Loja 6,2024-10-16,183
13,Loja 5,2024-09-02,334
4,Loja 6,2024-11-23,137
42,Loja 5,2024-11-21,73
14,Loja 2,2024-10-02,130
4,Loja 1,2024-09-10,291
49,Loja 6,2024-09-11,564
1,Loja 2,2024-10-21,248
8,Loja 5,2024-09-02,327
20,Loja 3,2024-11-12,844
38,Loja 4,2024-11-15,317
19,Loja 6,2024-09-20,217
53,Loja 4,2024-09-10,165
2,Loja 1,2024-10-06,406
38,Loja 5,2024-11-12,113
16,Loja 1,2024-10-16,136
44,Loja 5,2024-12-28,146
26,Loja 1,2024-10-24,207
21,Loja 4,2024-09-02,317
52,Loja 1,2024-12-05,375
35,Loja 3,2024-10-18,246
55,Loja 2,2024-11-26,286
44,Loja 2,2024-10-20,75
42,Loja 4,2024-11-16,69
24,Loja 3,2024-09-13,133
27,Loja 2,2024-11-21,225
28,Loja 5,2024-09-26,214
30,Loja 1,2024-09-11,541
45,Loja 6,2024-10-03,516
34,Loja 5,2024-11-27,136
51,Loja 5,2024-10-29,305
58,Loja 4,2024-12-12,818
59,Loja 2,2024-11-18,491
47,Loja 5,2024-12-08,220
7,Loja 3,2024-11-12,439
49,Loja 2,2024-11-20,59
2,Loja 5,2024-12-24,341
58,Loja 4,2024-12-30,1643
43,Loja 3,2024-12-18,63
13,Loja 5,2024-12-07,89
41,Loja 5,2024-09-21,248
1,Loja 6,2024-09-28,204
25,Loja 4,2024-12-23,39
46,Loja 3,2024-12-22,107
19,Loja 5,2024-09-24,429
52,Loja 4,2024-11-28,347
23,Loja 1,2024-12-14,7
52,Loja 5,2024-11-16,273
3,Loja 2,2024-09-09,111
13,Loja 5,2024-09-03,316
57,Loja 2,2024-10-31,625
7,Loja 5,2024-09-14,282
49,Loja 2,2024-10-02,88
34,Loja 4,2024-10-11,339
39,Loja 2,2024-09-22,99
2,Loja 2,2024-09-30,185
8,Loja 6,2024-10-06,427
16,Loja 2,2024-09-03,167
29,Loja 4,2024-09-09,262
15,Loja 2,2024-11-14,123
40,Loja 5,2024-10-07,306
47,Loja 3,2024-10-18,354
35,Loja 4,2024-11-17,83
28,Loja 5,2024-11-10,174
13,Loja 1,2024-10-27,91
2,Loja 2,2024-09-20,218
1,Loja 1,2024-12-28,163
57,Loja 5,2024-09-08,371
54,Loja 3,2024-11-03,78
20,Loja 3,2024-11-18,678
25,Loja 2,2024-12-15,319
25,Loja 1,2024-12-11,137
29,Loja 6,2024-09-21,279
57,Loja 1,2024-11-18,559
16,Loja 1,2024-10-19,174
43,Loja 3,2024-10-27,107
2,Loja 3,2024-11-11,178
15,Loja 6,2024-11-28,980
43,Loja 6,2024-09-12,257
44,Loja 5,2024-10-11,454
56,Loja 5,2024-11-17,21
59,Loja 4,2024-11-30,457
48,Loja 2,2024-11-13,103
38,Loja 6,2024-12-10,1703
38,Loja 4,2024-11-30,389
22,Loja 5,2024-11-18,157
19,Loja 1,2024-11-26,146
34,Loja 3,2024-11-30,295
27,Loja 4,2024-10-14,1015
23,Loja 3,2024-11-30,175
8,Loja 3,2024-09-27,332
17,Loja 5,2024-10-25,317
45,Loja 3,2024-12-15,546
40,Loja 3,2024-11-08,430
21,Loja 4,2024-12-29,200
8,Loja 5,2024-10-02,471
42,Loja 3,2024-12-19,131
54,Loja 6,2024-09-13,345
39,Loja 4,2024-10-08,308
51,Loja 4,2024-09-20,241
41,Loja 2,2024-11-15,300
27,Loja 3,2024-12-08,311
38,Loja 2,2024-11-07,242
10,Loja 2,2024-10-10,258
29,Loja 5,2024-11-23,558
24,Loja 5,2024-10-04,875
35,Loja 3,2024-12-27,107
27,Loja 5,2024-12-09,302
15,Loja 5,2024-10-31,218
9,Loja 5,2024-09-28,152
52,Loja 1,2024-12-13,344
40,Loja 6,2024-11-03,73
60,Loja 1,2024-11-04,202
56,Loja 5,2024-09-07,218
3,Loja 3,2024-09-25,565
1,Loja 4,2024-12-01,58
33,Loja 1,2024-10-25,231
27,Loja 2,2024-12-15,516
33,Loja 4,2024-12-03,560
40,Loja 3,2024-12-26,954
4,Loja 2,2024-10-07,483
43,Loja 4,2024-10-27,248
41,Loja 3,2024-10-26,99
7,Loja 3,2024-12-29,775
28,Loja 6,2024-11-20,134
14,Loja 6,2024-10-17,248
14,Loja 1,2024-12-01,93
18,Loja 6,2024-12-01,82
21,Loja 3,2024-10-28,120
16,Loja 5,2024-11-03,151
50,Loja 1,2024-09-01,228
40,Loja 6,2024-09-02,129
9,Loja 6,2024-12-18,247
14,Loja 1,2024-12-19,130
17,Loja 5,2024-10-18,218
30,Loja 6,2024-12-29,172
22,Loja 1,2024-12-12,21
52,Loja 4,2024-09-25,169
14,Loja 3,2024-12-14,436
49,Loja 6,2024-11-27,844
54,Loja 1,2024-11-04,562
37,Loja 4,2024-11-06,289
3,Loja 2,2024-10-11,60
48,Loja 1,2024-09-18,350
55,Loja 6,2024-11-06,154
2,Loja 4,2024-12-06,69
9,Loja 6,2024-12-15,351
35,Loja 3,2024-11-20,208
16,Loja 2,2024-09-14,92
12,Loja 4,2024-10-29,109
7,Loja 4,2024-11-28,81
44,Loja 2,2024-09-27,93
47,Loja 3,2024-11-07,455
24,Loja 5,2024-11-06,551
38,Loja 5,2024-11-04,156
24,Loja 6,2024-09-06,268
48,Loja 6,2024-11-17,479
58,Loja 2,2024-12-01,890
22,Loja 4,2024-12-03,141
8,Loja 1,2024-10-10,695
17,Loja 5,2024-09-13,390
36,Loja 5,2024-10-16,101
4,Loja 5,2024-09-05,325
28,Loja 1,2024-10-14,288
34,Loja 3,2024-10-06,462
44,Loja 3,2024-09-29,197
28,Loja 3,2024-12-20,160
55,Loja 6,2024-11-15,160
60,Loja 4,2024-12-18,873
1,Loja 2,2024-11-30,293
9,Loja 1,2024-11-14,82
31,Loja 3,2024-12-25,680
17,Loja 6,2024-10-25,123
47,Loja 2,2024-12-26,350
44,Loja 4,2024-09-14,259
5,Loja 6,2024-11-18,94
40,Loja 2,2024-09-04,621
55,Loja 5,2024-09-06,484
29,Loja 6,2024-12-19,258
11,Loja 1,2024-09-22,73
2,Loja 1,2024-10-26,835
5,Loja 6,2024-10-28,90
49,Loja 4,2024-12-08,491
38,Loja 4,2024-09-29,505
41,Loja 4,2024-10-06,164
9,Loja 4,2024-10-27,372
24,Loja 4,2024-10-24,213
26,Loja 2,2024-11-23,502
22,Loja 6,2024-12-18,47
11,Loja 1,2024-10-15,58
4,Loja 5,2024-12-07,154
30,Loja 5,2024-11-07,388
57,Loja 6,2024-10-02,316
18,Loja 5,2024-12-22,424
54,Loja 5,2024-09-14,404
44,Loja 4,2024-12-28,140
39,Loja 2,2024-11-23,37
23,Loja 3,2024-11-27,174
60,Loja 3,2024-12-12,181
52,Loja 3,2024-09-28,253
11,Loja 3,2024-11-28,208
25,Loja 2,2024-10-16,226
39,Loja 1,2024-10-23,276
56,Loja 4,2024-12-25,709
31,Loja 6,2024-12-21,104
49,Loja 4,2024-10-24,293
40,Loja 2,2024-12-30,179
38,Loja 6,2024-10-02,485
45,Loja 4,2024-12-19,70
1,Loja 5,2024-09-11,419
35,Loja 3,2024-12-17,96
9,Loja 4,2024-10-11,289
9,Loja 4,2024-11-21,201
33,Loja 3,2024-12-29,96
14,Loja 1,2024-12-06,118
38,Loja 2,2024-12-11,178
53,Loja 5,2024-09-29,779
21,Loja 6,2024-10-20,177
14,Loja 3,2024-09-25,438
39,Loja 2,2024-09-03,152
22,Loja 2,2024-11-19,272
50,Loja 3,2024-12-10,127
60,Loja 1,2024-12-02,123
39,Loja 2,2024-12-04,27
2,Loja 5,2024-12-29,298
48,Loja 6,2024-12-06,260
58,Loja 5,2024-09-25,355
18,Loja 6,2024-09-06,313
43,Loja 3,2024-12-27,48
49,Loja 1,2024-12-11,337
7,Loja 2,2024-11-07,891
50,Loja 5,2024-09-04,187
9,Loja 5,2024-09-18,309
53,Loja 4,2024-09-09,176
51,Loja 2,2024-12-09,333
39,Loja 6,2024-09-13,80
16,Loja 3,2024-10-10,258
54,Loja 2,2024-10-11,119
33,Loja 4,2024-12-21,669
8,Loja 3,2024-10-17,503
37,Loja 4,2024-09-01,393
37,Loja 2,2024-12-22,79
13,Loja 6,2024-10-23,182
23,Loja 6,2024-10-15,446
50,Loja 1,2024-10-18,114
22,Loja 2,2024-09-12,257
25,Loja 1,2024-12-01,108
26,Loja 6,2024-12-07,457
34,Loja 4,2024-11-19,383
47,Loja 4,2024-10-21,284
48,Loja 6,2024-10-01,489
37,Loja 3,2024-10-27,913
46,Loja 6,2024-10-22,1150
56,Loja 4,2024-12-06,742
10,Loja 4,2024-11-21,715
45,Loja 5,2024-09-22,441
41,Loja 6,2024-11-21,188
49,Loja 2,2024-09-23,132
47,Loja 6,2024-09-15,171
49,Loja 6,2024-12-17,684
4,Loja 5,2024-09-10,234
53,Loja 5,2024-12-27,1238
4,Loja 1,2024-12-17,252
56,Loja 4,2024-12-10,720
22,Loja 2,2024-12-07,228
22,Loja 6,2024-09-29,88
37,Loja 3,2024-11-15,1251
8,Loja 6,2024-11-16,1037
59,Loja 2,2024-10-12,585
21,Loja 1,2024-10-29,458
20,Loja 5,2024-12-28,293
31,Loja 2,2024-11-02,783
5,Loja 2,2024-12-17,69
10,Loja 1,2024-12-18,32
1,Loja 1,2024-10-27,202
21,Loja 3,2024-09-30,245
33,Loja 2,2024-12-04,164
38,Loja 3,2024-11-18,1153
38,Loja 4,2024-09-19,424
59,Loja 1,2024-10-28,38
4,Loja 2,2024-10-29,1249
60,Loja 5,2024-11-13,38
50,Loja 2,2024-09-26,226
48,Loja 6,2024-12-02,386
58,Loja 4,2024-11-26,961
13,Loja 3,2024-10-05,144
17,Loja 5,2024-12-25,555
14,Loja 5,2024-12-16,617
43,Loja 3,2024-12-21,63
60,Loja 1,2024-09-14,339
36,Loja 5,2024-11-16,76
12,Loja 1,2024-11-11,492
57,Loja 2,2024-11-02,655
38,Loja 4,2024-12-31,480
42,Loja 2,2024-10-05,491
44,Loja 6,2024-11-10,472
6,Loja 3,2024-10-17,335
25,Loja 6,2024-09-10,193
26,Loja 6,2024-12-14,550
2,Loja 3,2024-12-12,176
17,Loja 6,2024-11-24,126
46,Loja 3,2024-10-29,496
60,Loja 6,2024-11-20,136
22,Loja 6,2024-12-10,65
43,Loja 2,2024-09-23,117
12,Loja 5,2024-12-23,42
58,Loja 6,2024-09-16,484
10,Loja 1,2024-12-31,35
16,Loja 1,2024-11-18,112
44,Loja 4,2024-11-20,116
1,Loja 6,2024-12-26,66
30,Loja 1,2024-11-30,354
12,Loja 3,2024-11-14,177
6,Loja 5,2024-11-07,18
52,Loja 1,2024-10-18,371
18,Loja 5,2024-10-08,723
29,Loja 1,2024-11-11,128
55,Loja 3,2024-11-18,113
20,Loja 6,2024-11-03,106
53,Loja 6,2024-11-02,375
45,Loja 1,2024-10-19,372
25,Loja 6,2024-10-23,118
10,Loja 6,2024-10-15,313
9,Loja 4,2024-11-20,204
48,Loja 2,2024-12-15,34
20,Loja 5,2024-09-24,530
9,Loja 1,2024-09-19,73
47,Loja 2,2024-10-16,663
10,Loja 5,2024-12-26,134
55,Loja 4,2024-11-19,150
45,Loja 4,2024-10-22,131
49,Loja 3,2024-12-09,274
53,Loja 5,2024-12-30,1199
15,Loja 6,2024-11-06,825
7,Loja 5,2024-10-19,265
56,Loja 6,2024-11-01,96
28,Loja 6,2024-12-28,124
55,Loja 2,2024-10-04,378
52,Loja 6,2024-10-04,498
57,Loja 3,2024-12-10,344
59,Loja 3,2024-11-24,414
42,Loja 5,2024-12-14,82
43,Loja 6,2024-12-27,42
50,Loja 3,2024-09-10,261
17,Loja 3,2024-09-07,344
55,Loja 3,2024-12-26,105
17,Loja 3,2024-12-15,249
49,Loja 2,2024-11-21,61
10,Loja 1,2024-12-22,37
29,Loja 4,2024-09-05,277
4,Loja 6,2024-09-11,236
48,Loja 6,2024-11-14,442
49,Loja 1,2024-11-11,355
28,Loja 4,2024-12-14,359
24,Loja 4,2024-12-01,288
23,Loja 6,2024-11-18,330
29,Loja 6,2024-10-13,160
5,Loja 2,2024-09-30,84
33,Loja 6,2024-11-27,393
23,Loja 2,2024-10-08,36
18,Loja 4,2024-11-14,252
47,Loja 4,2024-12-28,454
32,Loja 5,2024-10-03,557
29,Loja 5,2024-12-15,705
46,Loja 6,2024-10-25,1397
15,Loja 4,2024-09-07,267
29,Loja 3,2024-11-21,111
38,Loja 6,2024-11-05,1126
3,Loja 2,2024-12-02,16
35,Loja 3,2024-11-25,192
33,Loja 4,2024-12-12,800
4,Loja 4,2024-12-24,199
49,Loja 2,2024-09-02,170
29,Loja 6,2024-09-28,313
59,Loja 3,2024-10-24,361
32,Loja 1,2024-12-21,388
23,Loja 6,2024-12-23,118
60,Loja 3,2024-11-11,283
57,Loja 6,2024-11-15,359
25,Loja 2,2024-10-02,205
16,Loja 4,2024-09-01,158
2,Loja 3,2024-10-27,252
29,Loja 3,2024-10-25,123
38,Loja 3,2024-12-30,2657
16,Loja 6,2024-10-20,341
24,Loja 2,2024-09-30,292
54,Loja 3,2024-12-04,270
17,Loja 2,2024-09-26,716
47,Loja 3,2024-11-19,536
41,Loja 5,2024-11-01,126
22,Loja 3,2024-12-24,90
8,Loja 1,2024-12-22,222
9,Loja 3,2024-12-13,101
16,Loja 4,2024-11-06,432
23,Loja 3,2024-09-19,452
5,Loja 6,2024-11-17,107
28,Loja 3,2024-11-18,242
13,Loja 4,2024-09-17,698
1,Loja 5,2024-10-31,162
18,Loja 6,2024-11-15,63
46,Loja 5,2024-11-03,404
47,Loja 4,2024-10-06,214
19,Loja 2,2024-12-02,145
42,Loja 1,2024-10-01,182
33,Loja 3,2024-10-27,198
3,Loja 6,2024-09-08,193
47,Loja 4,2024-11-20,384
20,Loja 5,2024-09-06,295
23,Loja 3,2024-10-05,571
37,Loja 6,2024-12-30,174
47,Loja 2,2024-11-07,576
14,Loja 6,2024-10-02,198
58,Loja 2,2024-10-10,521
35,Loja 3,2024-12-18,108
18,Loja 2,2024-11-18,172
32,Loja 1,2024-12-03,566
19,Loja 3,2024-09-28,359
14,Loja 6,2024-10-13,252
32,Loja 2,2024-12-01,36
51,Loja 6,2024-11-30,75
7,Loja 2,2024-12-03,698
20,Loja 1,2024-11-28,639
20,Loja 3,2024-11-27,1025
5,Loja 2,2024-11-26,90
4,Loja 4,2024-11-12,243
32,Loja 6,2024-12-26,235
50,Loja 4,2024-12-15,156
35,Loja 5,2024-11-27,119
10,Loja 3,2024-12-12,541
7,Loja 6,2024-10-21,396
51,Loja 6,2024-09-11,172
45,Loja 4,2024-12-08,82
3,Loja 4,2024-12-13,66
37,Loja 6,2024-10-27,178
23,Loja 4,2024-09-07,194
14,Loja 2,2024-11-13,145
46,Loja 5,2024-10-19,332
45,Loja 4,2024-11-25,151
48,Loja 3,2024-09-10,96
52,Loja 5,2024-09-30,212
22,Loja 6,2024-12-06,53
24,Loja 6,2024-10-17,164
33,Loja 1,2024-11-06,187
31,Loja 4,2024-12-21,101
6,Loja 1,2024-10-14,95
21,Loja 2,2024-09-10,343
44,Loja 6,2024-11-12,406
7,Loja 3,2024-11-16,510
27,Loja 3,2024-10-14,230
16,Loja 5,2024-11-29,161
28,Loja 3,2024-11-26,222
44,Loja 4,2024-10-17,284
2,Loja 2,2024-12-03,48
32,Loja 6,2024-12-03,194
28,Loja 4,2024-12-30,413
34,Loja 2,2024-09-15,93
12,Loja 6,2024-12-05,484
53,Loja 3,2024-12-12,256
35,Loja 1,2024-09-18,675
19,Loja 4,2024-10-16,228
39,Loja 2,2024-12-02,33
44,Loja 4,2024-10-09,291
34,Loja 2,2024-11-03,146
14,Loja 4,2024-10-14,185
25,Loja 3,2024-12-30,198
32,Loja 2,2024-12-05,36
12,Loja 2,2024-12-30,21
35,Loja 5,2024-11-06,115
42,Loja 6,2024-09-23,125
58,Loja 4,2024-09-23,628
27,Loja 1,2024-10-28,423
14,Loja 5,2024-12-04,465
50,Loja 1,2024-10-04,218
23,Loja 1,2024-09-13,189
57,Loja 3,2024-10-10,170
20,Loja 2,2024-11-14,880
55,Loja 6,2024-11-02,175
45,Loja 4,2024-10-24,123
41,Loja 1,2024-10-23,287
55,Loja 4,2024-10-09,488
37,Loja 6,2024-11-15,210
43,Loja 1,2024-12-15,112
57,Loja 6,2024-10-03,325
27,Loja 6,2024-09-19,304
25,Loja 2,2024-09-21,325
28,Loja 2,2024-09-16,430
52,Loja 3,2024-11-30,192
50,Loja 2,2024-10-30,129
26,Loja 3,2024-09-06,316
23,Loja 1,2024-12-26,8
26,Loja 4,2024-11-23,170
40,Loja 3,2024-10-18,556
35,Loja 3,2024-11-27,177
50,Loja 6,2024-12-25,213
4,Loja 5,2024-10-06,305
27,Loja 6,2024-10-08,309
32,Loja 4,2024-10-15,83
42,Loja 4,2024-12-25,51
45,Loja 4,2024-10-19,127
28,Loja 6,2024-09-16,221
45,Loja 1,2024-11-11,701
23,Loja 5,2024-11-14,217
36,Loja 2,2024-10-26,308
7,Loja 2,2024-09-28,321
16,Loja 2,2024-09-04,145
31,Loja 3,2024-12-18,820
8,Loja 4,2024-09-08,235
20,Loja 6,2024-09-07,205
26,Loja 5,2024-10-17,221
31,Loja 1,2024-11-19,187
3,Loja 3,2024-10-11,1135
48,Loja 3,2024-10-26,575
24,Loja 2,2024-12-02,92
4,Loja 6,2024-10-07,272
30,Loja 1,2024-10-22,631
35,Loja 1,2024-12-29,1194
42,Loja 4,2024-09-30,63
56,Loja 6,2024-10-06,123
36,Loja 4,2024-09-30,149
1,Loja 1,2024-12-06,218
59,Loja 1,2024-11-27,44
18,Loja 1,2024-11-25,240
8,Loja 4,2024-10-22,200
17,Loja 5,2024-10-28,322
58,Loja 3,2024-12-13,69
33,Loja 2,2024-12-05,185
23,Loja 1,2024-10-27,49
19,Loja 1,2024-10-09,229
49,Loja 6,2024-11-15,644
30,Loja 5,2024-10-13,403
31,Loja 3,2024-12-06,741
52,Loja 3,2024-11-01,184
40,Loja 2,2024-11-25,78
55,Loja 3,2024-12-23,81
28,Loja 2,2024-11-28,93
1,Loja 5,2024-09-26,227
13,Loja 3,2024-12-10,251
54,Loja 6,2024-09-16,369
29,Loja 2,2024-11-27,30
16,Loja 6,2024-12-17,250
57,Loja 5,2024-11-24,634
5,Loja 5,2024-09-12,248
39,Loja 6,2024-09-20,62
28,Loja 5,2024-09-05,431
48,Loja 3,2024-12-05,416
21,Loja 4,2024-12-26,219
41,Loja 2,2024-10-26,416
29,Loja 5,2024-09-21,800
38,Loja 2,2024-12-30,201
36,Loja 1,2024-11-12,101
3,Loja 3,2024-09-27,607
54,Loja 1,2024-12-13,804
48,Loja 3,2024-09-20,175
38,Loja 3,2024-09-09,439
24,Loja 5,2024-11-13,503
19,Loja 3,2024-11-12,340
53,Loja 3,2024-10-08,254
1,Loja 5,2024-11-30,111
40,Loja 2,2024-11-16,116
4,Loja 3,2024-09-08,584
2,Loja 3,2024-12-23,193
25,Loja 1,2024-10-16,156
23,Loja 4,2024-12-03,469
1,Loja 6,2024-12-27,62
38,Loja 4,2024-10-26,372
38,Loja 4,2024-09-20,463
5,Loja 2,2024-09-05,129
49,Loja 6,2024-12-14,585
7,Loja 6,2024-12-30,527
42,Loja 2,2024-11-11,289
15,Loja 2,2024-12-01,184
55,Loja 4,2024-09-01,430
16,Loja 5,2024-09-26,171
34,Loja 6,2024-12-05,623
48,Loja 5,2024-10-27,155
11,Loja 2,2024-09-29,296
13,Loja 6,2024-10-08,153
17,Loja 2,2024-10-02,820
17,Loja 2,2024-12-04,852
1,Loja 3,2024-11-24,23
59,Loja 1,2024-10-12,41
7,Loja 3,2024-11-30,427
17,Loja 3,2024-12-22,236
11,Loja 6,2024-11-01,45
36,Loja 6,2024-10-22,99
5,Loja 6,2024-11-24,136
6,Loja 1,2024-09-16,216
48,Loja 4,2024-09-22,69
21,Loja 2,2024-11-14,778
34,Loja 5,2024-10-07,183
26,Loja 4,2024-09-29,284
28,Loja 1,2024-09-03,198
27,Loja 2,2024-11-12,181
1,Loja 1,2024-10-09,226
24,Loja 3,2024-09-10,133
35,Loja 2,2024-10-02,108
57,Loja 5,2024-11-14,465
30,Loja 3,2024-10-22,508
3,Loja 3,2024-12-24,1184
45,Loja 2,2024-12-24,245
16,Loja 5,2024-12-04,163
11,Loja 5,2024-09-10,463
11,Loja 6,2024-09-05,85
15,Loja 1,2024-12-31,728
32,Loja 4,2024-10-17,82
7,Loja 4,2024-11-02,219
14,Loja 1,2024-10-28,48
40,Loja 4,2024-11-25,59
12,Loja 4,2024-09-15,276
48,Loja 3,2024-11-21,325
17,Loja 1,2024-11-13,385
34,Loja 5,2024-09-04,286
40,Loja 4,2024-10-20,73
37,Loja 5,2024-10-28,506
9,Loja 6,2024-09-28,394
20,Loja 4,2024-12-18,66
43,Loja 4,2024-11-27,141
57,Loja 6,2024-09-29,292
33,Loja 3,2024-09-27,277
8,Loja 2,2024-10-22,315
39,Loja 3,2024-12-13,103
20,Loja 3,2024-10-30,731
9,Loja 2,2024-10-03,270
19,Loja 1,2024-12-12,168
47,Loja 1,2024-11-07,708
20,Loja 3,2024-12-08,1132
10,Loja 5,2024-12-14,184
6,Loja 2,2024-10-12,314
25,Loja 5,2024-10-27,130
40,Loja 6,2024-11-20,54
44,Loja 2,2024-11-30,67
23,Loja 1,2024-12-16,8
48,Loja 1,2024-09-06,355
44,Loja 4,2024-09-10,310
22,Loja 4,2024-12-08,131
12,Loja 5,2024-11-09,59
48,Loja 1,2024-12-22,209
16,Loja 4,2024-11-05,480
7,Loja 2,2024-10-31,873
18,Loja 4,2024-11-11,298
33,Loja 1,2024-11-09,214
1,Loja 5,2024-11-27,90
1,Loja 6,2024-10-08,128
33,Loja 6,2024-11-24,388
40,Loja 1,2024-09-07,297
40,Loja 2,2024-09-21,733
8,Loja 1,2024-09-13,548
20,Loja 2,2024-12-09,1438
27,Loja 6,2024-11-05,477
59,Loja 4,2024-12-25,507
43,Loja 2,2024-09-14,257
36,Loja 2,2024-09-08,344
33,Loja 1,2024-12-26,354
2,Loja 6,2024-11-07,404
33,Loja 4,2024-12-31,695
18,Loja 1,2024-10-12,481
53,Loja 3,2024-12-26,328
11,Loja 1,2024-12-12,49
7,Loja 6,2024-11-05,524
43,Loja 4,2024-12-13,226
59,Loja 2,2024-12-17,1417
1,Loja 2,2024-10-10,257
32,Loja 6,2024-10-05,255
36,Loja 2,2024-12-16,126
9,Loja 6,2024-10-23,398
34,Loja 2,2024-09-23,96
5,Loja 4,2024-10-31,346
8,Loja 4,2024-10-08,266
9,Loja 4,2024-10-24,339
18,Loja 4,2024-11-15,272
40,Loja 5,2024-12-04,927
38,Loja 6,2024-12-21,1712
26,Loja 6,2024-09-06,350
58,Loja 1,2024-09-10,233
17,Loja 1,2024-10-17,246
43,Loja 2,2024-11-13,117
31,Loja 1,2024-10-15,169
34,Loja 5,2024-11-23,119
31,Loja 4,2024-09-07,256
6,Loja 6,2024-12-23,115
11,Loja 6,2024-12-03,27
52,Loja 6,2024-12-08,709
30,Loja 5,2024-12-29,342
14,Loja 1,2024-09-22,66
57,Loja 5,2024-09-21,370
44,Loja 1,2024-10-31,163
8,Loja 4,2024-11-05,340
32,Loja 6,2024-12-14,245
39,Loja 6,2024-12-23,102
41,Loja 2,2024-11-06,349
58,Loja 3,2024-10-23,118
38,Loja 3,2024-10-29,1058
21,Loja 2,2024-12-23,338
4,Loja 4,2024-11-04,221
8,Loja 2,2024-10-07,386
8,Loja 1,2024-12-18,274
39,Loja 6,2024-09-24,48
37,Loja 5,2024-09-10,285
14,Loja 6,2024-12-23,277
56,Loja 2,2024-10-12,256
10,Loja 6,2024-12-28,343
29,Loja 3,2024-11-06,56
8,Loja 1,2024-09-12,546
8,Loja 1,2024-11-17,246
17,Loja 6,2024-12-06,85
46,Loja 4,2024-09-14,175
3,Loja 1,2024-11-14,304
57,Loja 1,2024-10-11,491
10,Loja 6,2024-12-06,323
40,Loja 1,2024-12-14,260
12,Loja 3,2024-12-22,115
24,Loja 3,2024-12-03,76
10,Loja 3,2024-10-12,769
39,Loja 1,2024-11-21,355
20,Loja 1,2024-09-09,354
27,Loja 2,2024-12-18,514
23,Loja 2,2024-11-09,11
38,Loja 5,2024-12-11,111
15,Loja 5,2024-10-23,208
16,Loja 2,2024-11-24,223
25,Loja 3,2024-10-30,267
13,Loja 3,2024-11-18,382
9,Loja 2,2024-11-07,426
7,Loja 6,2024-12-29,555
20,Loja 3,2024-09-13,353
1,Loja 4,2024-09-09,265
60,Loja 1,2024-11-06,195
60,Loja 5,2024-09-02,105
54,Loja 6,2024-10-01,335
53,Loja 5,2024-11-09,1407
25,Loja 2,2024-10-26,256
34,Loja 1,2024-09-09,203
6,Loja 6,2024-11-05,62
8,Loja 4,2024-09-13,215
42,Loja 3,2024-10-13,97
14,Loja 3,2024-10-12,693
46,Loja 2,2024-12-24,110
38,Loja 5,2024-09-16,249
20,Loja 4,2024-09-10,157
6,Loja 3,2024-10-03,217
33,Loja 6,2024-12-29,282
38,Loja 2,2024-12-08,153
47,Loja 6,2024-11-05,222
3,Loja 1,2024-11-21,336
28,Loja 5,2024-09-04,475
15,Loja 5,2024-11-19,303
6,Loja 5,2024-12-16,15
21,Loja 1,2024-09-13,344
34,Loja 4,2024-10-09,263
2,Loja 5,2024-10-11,346
19,Loja 5,2024-09-02,394
39,Loja 2,2024-10-22,57
13,Loja 6,2024-09-20,190
19,Loja 1,2024-11-07,180
30,Loja 3,2024-11-19,593
50,Loja 6,2024-11-28,192
30,Loja 1,2024-12-31,210
45,Loja 3,2024-09-05,529
40,Loja 1,2024-11-13,303
42,Loja 4,2024-10-02,54
30,Loja 3,2024-09-15,543
5,Loja 1,2024-10-02,194
7,Loja 3,2024-09-29,397
54,Loja 2,2024-11-12,110
3,Loja 4,2024-10-28,136
51,Loja 2,2024-09-16,316
45,Loja 5,2024-10-15,333
24,Loja 5,2024-11-12,566
18,Loja 5,2024-09-25,810
59,Loja 1,2024-09-27,40
34,Loja 4,2024-12-18,212
32,Loja 3,2024-11-18,104
28,Loja 4,2024-11-27,350
45,Loja 2,2024-10-09,232
13,Loja 3,2024-12-23,108
45,Loja 3,2024-11-22,711
36,Loja 6,2024-10-14,132
